order_id,customer_id,order_date,ship_date,ship_mode
CA-2015-139962,Dp-13240,12/13/2015,12/20/2015,Standard Class
CA-2016-130050,MC-17425,7/16/2016,7/18/2016,Second Class
CA-2014-115161,LC-17050,1/31/2014,2/2/2014,First Class
CA-2014-165379,BM-11650,7/9/2014,7/15/2014,Standard Class
CA-2015-115511,NW-18400,11/21/2015,11/25/2015,Standard Class
CA-2016-134887,TB-21280,3/25/2016,3/25/2016,Same Day
CA-2017-123778,BS-11755,9/23/2017,9/30/2017,Standard Class
CA-2015-161718,SO-20335,12/4/2015,12/10/2015,Standard Class
CA-2016-100671,CS-12490,11/1/2016,11/4/2016,First Class
CA-2017-142867,PO-19180,3/17/2017,3/21/2017,Standard Class
CA-2017-103156,TD-20995,11/23/2017,11/24/2017,First Class
US-2017-162208,SP-20620,8/27/2017,8/30/2017,First Class
CA-2015-130659,MS-17365,12/4/2015,12/9/2015,Second Class
CA-2017-148404,Dp-13240,10/7/2017,10/11/2017,Standard Class
CA-2017-101077,DB-13660,3/25/2017,3/30/2017,Second Class
CA-2014-166471,MG-17650,8/9/2014,8/13/2014,Standard Class
CA-2014-105340,EH-14185,11/22/2014,11/25/2014,First Class
US-2017-131583,CL-11890,6/10/2017,6/10/2017,Same Day
US-2017-148362,KF-16285,7/1/2017,7/8/2017,Standard Class
CA-2014-102274,DH-13075,11/21/2014,11/26/2014,Standard Class
CA-2015-129700,LA-16780,5/4/2015,5/5/2015,First Class
CA-2017-168739,HZ-14950,5/29/2017,6/5/2017,Standard Class
CA-2015-152527,CM-12190,10/17/2015,10/17/2015,Same Day
US-2014-150119,LB-16795,4/23/2014,4/27/2014,Standard Class
US-2017-150847,JF-15490,4/30/2017,5/6/2017,Standard Class
CA-2016-100244,GM-14695,9/20/2016,9/24/2016,Standard Class
CA-2016-116540,SS-20590,9/2/2016,9/2/2016,Same Day
CA-2015-151841,TC-21475,4/27/2015,5/2/2015,Standard Class
CA-2015-150791,CC-12430,9/6/2015,9/13/2015,Standard Class
CA-2016-134803,CL-12565,5/28/2016,6/3/2016,Standard Class
CA-2015-153381,DE-13255,9/24/2015,9/28/2015,Standard Class
US-2017-111024,SZ-20035,7/3/2017,7/6/2017,Second Class
CA-2017-148264,LF-17185,12/8/2017,12/9/2017,First Class
CA-2017-131212,AB-10165,12/5/2017,12/9/2017,Standard Class
US-2015-100531,NM-18520,9/27/2015,9/29/2015,First Class
CA-2017-152583,RA-19945,10/30/2017,10/30/2017,Same Day
CA-2015-144099,PO-19195,11/29/2015,11/30/2015,Same Day
CA-2014-158337,KA-16525,3/11/2014,3/14/2014,Second Class
CA-2017-168858,JD-16150,11/19/2017,11/23/2017,Standard Class
CA-2016-116344,JO-15145,7/29/2016,8/2/2016,Standard Class
CA-2015-131779,LE-16810,6/12/2015,6/17/2015,Standard Class
CA-2016-158869,AH-10690,8/6/2016,8/7/2016,First Class
CA-2017-102554,KN-16705,6/11/2017,6/15/2017,Standard Class
CA-2016-162614,TB-21250,10/7/2016,10/13/2016,Standard Class
CA-2014-168592,DP-13390,9/8/2014,9/14/2014,Standard Class
CA-2014-157609,KN-16705,3/16/2014,3/21/2014,Second Class
CA-2015-153325,ST-20530,3/1/2015,3/2/2015,Second Class
CA-2015-153626,EB-13870,7/9/2015,7/14/2015,Standard Class
CA-2016-166485,AH-10210,2/20/2016,2/27/2016,Standard Class
CA-2017-136448,AS-10090,9/16/2017,9/18/2017,First Class
CA-2017-114258,EM-13825,11/5/2017,11/10/2017,Second Class
CA-2015-152611,KA-16525,2/20/2015,2/23/2015,Second Class
CA-2016-165470,HJ-14875,11/25/2016,11/30/2016,Standard Class
CA-2017-128699,ND-18370,12/3/2017,12/5/2017,Second Class
US-2015-147242,EH-13765,9/10/2015,9/14/2015,Standard Class
CA-2016-146143,MC-17845,12/14/2016,12/19/2016,Standard Class
CA-2015-100888,MH-17455,4/6/2015,4/10/2015,Standard Class
US-2016-150035,CL-11890,12/1/2016,12/5/2016,Standard Class
CA-2017-122644,SF-20965,11/12/2017,11/17/2017,Standard Class
CA-2017-111815,EP-13915,3/3/2017,3/10/2017,Standard Class
CA-2016-144911,RW-19630,11/27/2016,11/30/2016,First Class
CA-2014-143385,SJ-20500,8/31/2014,9/5/2014,Standard Class
CA-2016-131289,SP-20620,12/8/2016,12/14/2016,Standard Class
CA-2014-124023,PJ-19015,4/7/2014,4/10/2014,First Class
CA-2014-124688,CC-12610,8/27/2014,8/29/2014,First Class
CA-2016-151169,MY-18295,10/21/2016,10/26/2016,Standard Class
US-2016-134761,DB-13210,11/30/2016,11/30/2016,Same Day
CA-2017-120705,MG-17875,9/5/2017,9/11/2017,Standard Class
CA-2015-157322,RH-19600,7/2/2015,7/6/2015,Standard Class
CA-2017-142034,KB-16240,9/24/2017,9/28/2017,Standard Class
CA-2016-107328,CA-12055,8/8/2016,8/15/2016,Standard Class
CA-2016-108616,JK-15730,9/29/2016,10/3/2016,Standard Class
CA-2017-125115,RD-19930,4/10/2017,4/10/2017,Same Day
CA-2016-150945,JK-16120,12/18/2016,12/20/2016,Second Class
CA-2014-166863,SC-20020,6/20/2014,6/24/2014,Standard Class
CA-2017-140326,HW-14935,9/4/2017,9/6/2017,First Class
CA-2016-168536,SC-20800,12/20/2016,12/24/2016,Standard Class
US-2016-113649,HA-14920,8/9/2016,8/12/2016,First Class
CA-2015-124975,MG-17875,6/22/2015,6/25/2015,First Class
CA-2015-168767,DM-12955,4/10/2015,4/15/2015,Standard Class
CA-2016-114482,DM-13345,11/21/2016,11/25/2016,Second Class
CA-2016-137673,ML-17395,9/5/2016,9/10/2016,Standard Class
CA-2016-132731,GA-14515,11/24/2016,11/28/2016,Standard Class
CA-2017-148922,SU-20665,12/10/2017,12/15/2017,Second Class
CA-2016-130680,BD-11320,6/24/2016,6/29/2016,Standard Class
CA-2015-141145,DB-13405,9/17/2015,9/23/2015,Standard Class
US-2016-152835,RP-19855,5/19/2016,5/23/2016,Standard Class
CA-2016-155565,EH-13765,5/28/2016,5/28/2016,Same Day
CA-2014-110849,JL-15835,4/18/2014,4/23/2014,Standard Class
CA-2016-145842,FM-14380,6/17/2016,6/20/2016,Second Class
CA-2014-158771,SB-20290,5/9/2014,5/9/2014,Same Day
CA-2016-157511,SV-20365,9/18/2016,9/20/2016,First Class
CA-2017-121216,MM-17920,12/23/2017,12/25/2017,Second Class
CA-2017-155292,RD-19810,10/30/2017,11/1/2017,First Class
CA-2016-152555,ME-17320,3/29/2016,4/2/2016,Second Class
CA-2017-107832,FH-14275,11/23/2017,11/26/2017,Second Class
CA-2014-120838,PO-18865,3/23/2014,3/26/2014,Second Class
CA-2017-118542,CC-12550,12/1/2017,12/5/2017,Standard Class
CA-2017-152737,TS-21505,11/7/2017,11/12/2017,Standard Class
CA-2017-109757,MD-17350,9/4/2017,9/9/2017,Second Class
CA-2016-130029,GT-14755,7/3/2016,7/6/2016,First Class
CA-2017-103877,RD-19660,9/7/2017,9/14/2017,Standard Class
CA-2016-137176,DB-12910,9/9/2016,9/14/2016,Second Class
CA-2017-168109,JK-15640,7/3/2017,7/3/2017,Same Day
US-2017-126081,FC-14335,6/29/2017,7/4/2017,Standard Class
CA-2017-117023,JW-15955,8/7/2017,8/12/2017,Standard Class
CA-2015-143532,DC-12850,3/19/2015,3/24/2015,Standard Class
CA-2016-103163,FM-14290,6/7/2016,6/11/2016,Standard Class
CA-2016-104157,MT-17815,7/25/2016,7/29/2016,Standard Class
CA-2017-117807,DK-13090,10/1/2017,10/7/2017,Standard Class
CA-2015-121650,KD-16495,12/10/2015,12/16/2015,Standard Class
CA-2017-161823,AG-10300,9/3/2017,9/8/2017,Standard Class
CA-2017-121839,MH-18115,9/24/2017,9/28/2017,Standard Class
CA-2017-158729,AC-10450,12/19/2017,12/21/2017,First Class
CA-2017-146535,FM-14290,11/24/2017,11/30/2017,Standard Class
CA-2014-154186,RA-19285,12/13/2014,12/15/2014,Second Class
CA-2016-108434,JG-15160,12/5/2016,12/7/2016,Second Class
CA-2016-164154,NZ-18565,9/11/2016,9/17/2016,Standard Class
CA-2017-148012,KM-16225,12/9/2017,12/15/2017,Standard Class
CA-2014-102869,LC-17140,9/9/2014,9/14/2014,Second Class
CA-2017-138310,NP-18700,6/26/2017,6/30/2017,Standard Class
CA-2014-159835,RB-19330,11/17/2014,11/24/2014,Standard Class
CA-2017-112956,TH-21550,8/21/2017,8/27/2017,Standard Class
CA-2016-119683,CK-12595,3/12/2016,3/16/2016,Second Class
CA-2014-163559,ST-20530,9/23/2014,9/28/2014,Second Class
CA-2014-140228,GB-14530,4/28/2014,5/3/2014,Standard Class
US-2016-131674,NC-18535,11/29/2016,12/1/2016,Second Class
CA-2015-110093,AB-10255,12/3/2015,12/8/2015,Standard Class
CA-2017-112529,SC-20770,11/19/2017,11/21/2017,First Class
CA-2016-154536,JC-15340,9/5/2016,9/9/2016,Standard Class
CA-2017-141929,RA-19285,9/4/2017,9/8/2017,Standard Class
CA-2016-109743,SH-19975,9/22/2016,9/29/2016,Standard Class
CA-2014-159184,JC-15775,9/14/2014,9/19/2014,Standard Class
CA-2017-113530,BC-11125,5/19/2017,5/21/2017,Second Class
CA-2014-169726,JH-15985,8/9/2014,8/13/2014,Standard Class
CA-2017-155957,CC-12610,11/26/2017,11/30/2017,Standard Class
CA-2017-132178,DB-12970,5/3/2017,5/8/2017,Second Class
CA-2016-145177,PP-18955,11/10/2016,11/14/2016,Standard Class
CA-2014-156594,MC-17845,12/20/2014,12/23/2014,Second Class
CA-2014-146528,VF-21715,7/25/2014,7/27/2014,Second Class
CA-2015-168459,MC-17275,11/22/2015,11/27/2015,Standard Class
CA-2017-109960,DB-13210,12/9/2017,12/11/2017,Second Class
CA-2017-133004,AJ-10945,8/31/2017,9/5/2017,Standard Class
CA-2017-168102,CP-12340,4/24/2017,4/30/2017,Standard Class
CA-2017-158036,DB-13555,9/8/2017,9/14/2017,Standard Class
CA-2015-128083,EB-13750,3/12/2015,3/17/2015,Standard Class
CA-2016-161676,JP-15460,7/18/2016,7/23/2016,Standard Class
CA-2016-155005,SC-20050,6/13/2016,6/15/2016,Second Class
US-2017-129777,FM-14290,7/3/2017,7/9/2017,Standard Class
CA-2014-129364,TB-21250,12/8/2014,12/13/2014,Standard Class
CA-2016-104969,EH-14125,4/8/2016,4/14/2016,Standard Class
CA-2017-154109,ML-17410,11/6/2017,11/11/2017,Standard Class
CA-2015-156440,MH-17620,12/5/2015,12/9/2015,Standard Class
CA-2015-132626,BT-11680,7/9/2015,7/14/2015,Standard Class
CA-2016-102792,JC-15340,12/13/2016,12/19/2016,Standard Class
CA-2016-108567,DB-13210,5/20/2016,5/24/2016,Standard Class
CA-2017-140760,DO-13435,6/2/2017,6/5/2017,Second Class
US-2015-131359,FA-14230,10/30/2015,11/2/2015,Second Class
CA-2016-142097,QJ-19255,10/15/2016,10/20/2016,Standard Class
CA-2015-151680,TC-21475,11/19/2015,11/21/2015,Second Class
CA-2014-140039,ON-18715,9/13/2014,9/17/2014,Standard Class
CA-2017-160416,AD-10180,11/13/2017,11/18/2017,Second Class
CA-2017-169411,AC-10615,12/24/2017,12/29/2017,Standard Class
CA-2016-126543,MF-17665,1/9/2016,1/13/2016,Second Class
CA-2015-104941,DH-13075,6/13/2015,6/19/2015,Standard Class
CA-2017-160087,EN-13780,3/18/2017,3/22/2017,Standard Class
CA-2014-120544,SS-20140,11/23/2014,11/27/2014,Standard Class
CA-2017-113670,RS-19765,10/15/2017,10/17/2017,First Class
CA-2017-166198,JW-15955,4/21/2017,4/24/2017,First Class
CA-2014-135608,JK-15625,12/8/2014,12/10/2014,Second Class
CA-2017-144568,JO-15550,5/29/2017,6/2/2017,Standard Class
CA-2016-142370,TP-21130,9/19/2016,9/23/2016,Standard Class
CA-2016-105900,BS-11590,9/17/2016,9/23/2016,Standard Class
CA-2016-151155,AB-10255,12/20/2016,12/24/2016,Standard Class
CA-2017-144036,FO-14305,11/22/2017,11/26/2017,Standard Class
US-2014-169789,MF-17665,12/30/2014,1/4/2015,Standard Class
CA-2017-127264,SA-20830,4/3/2017,4/5/2017,First Class
CA-2016-151512,SH-19975,12/26/2016,1/2/2017,Standard Class
CA-2016-165169,JL-15235,6/5/2016,6/11/2016,Standard Class
CA-2015-109575,KH-16630,9/18/2015,9/23/2015,Standard Class
CA-2017-168193,RM-19750,3/6/2017,3/11/2017,Second Class
CA-2016-115476,VM-21835,3/17/2016,3/17/2016,Same Day
CA-2016-133340,LH-17155,12/9/2016,12/13/2016,Standard Class
CA-2016-137848,WB-21850,1/15/2016,1/21/2016,Standard Class
CA-2014-113047,AP-10915,10/24/2014,10/24/2014,Same Day
CA-2016-149979,RA-19915,9/23/2016,9/28/2016,Second Class
CA-2017-161956,DR-12880,8/27/2017,8/29/2017,Second Class
CA-2016-116799,JG-15310,3/3/2016,3/6/2016,First Class
CA-2016-111283,LC-16870,2/29/2016,3/4/2016,Standard Class
CA-2015-167745,GB-14530,9/18/2015,9/23/2015,Standard Class
CA-2017-104577,CK-12205,5/12/2017,5/17/2017,Standard Class
CA-2016-156251,TS-21160,8/13/2016,8/18/2016,Second Class
CA-2017-125878,MH-18025,2/25/2017,3/2/2017,Standard Class
CA-2016-163153,DM-12955,3/21/2016,3/25/2016,Standard Class
CA-2015-103205,JJ-15760,12/8/2015,12/10/2015,Second Class
CA-2014-153913,KB-16585,12/16/2014,12/20/2014,Second Class
CA-2016-155530,CM-12160,12/17/2016,12/21/2016,Standard Class
US-2016-101196,FM-14215,5/12/2016,5/17/2016,Standard Class
CA-2014-115357,RF-19735,8/6/2014,8/11/2014,Second Class
US-2014-102715,JK-15370,4/11/2014,4/13/2014,Second Class
CA-2015-107937,JB-16045,5/3/2015,5/8/2015,Standard Class
US-2017-148768,PN-18775,11/30/2017,12/2/2017,Second Class
CA-2017-118521,LF-17185,2/16/2017,2/20/2017,Standard Class
CA-2014-149643,RH-19510,11/16/2014,11/20/2014,Standard Class
CA-2015-135314,MC-17575,7/9/2015,7/14/2015,Second Class
CA-2017-165204,MN-17935,11/13/2017,11/16/2017,Second Class
CA-2017-125752,EH-14125,7/31/2017,8/4/2017,Standard Class
CA-2017-112487,TC-21535,12/26/2017,12/30/2017,Standard Class
CA-2016-144218,JD-15895,10/31/2016,11/4/2016,Standard Class
CA-2016-169971,IL-15100,9/4/2016,9/9/2016,Standard Class
US-2016-133508,SW-20350,4/17/2016,4/21/2016,Standard Class
CA-2014-107139,DP-13390,7/5/2014,7/11/2014,Standard Class
CA-2015-111325,BT-11395,2/27/2015,2/28/2015,First Class
CA-2015-163762,JE-15475,11/27/2015,12/1/2015,Standard Class
US-2014-117163,EJ-13720,1/27/2014,2/2/2014,Standard Class
CA-2017-121314,BE-11410,9/23/2017,9/26/2017,First Class
CA-2017-147760,KL-16555,11/4/2017,11/5/2017,First Class
CA-2016-156503,NC-18415,10/14/2016,10/20/2016,Standard Class
CA-2015-113628,AH-10690,11/12/2015,11/19/2015,Standard Class
CA-2017-147753,PK-19075,3/5/2017,3/5/2017,Same Day
CA-2015-103961,NG-18430,11/5/2015,11/9/2015,Standard Class
CA-2016-152471,ZD-21925,7/8/2016,7/8/2016,Same Day
CA-2015-102582,NW-18400,9/15/2015,9/19/2015,Standard Class
CA-2017-141873,HG-14845,10/9/2017,10/14/2017,Standard Class
CA-2015-140984,CC-12685,9/14/2015,9/18/2015,Standard Class
CA-2014-132801,JG-15805,10/7/2014,10/12/2014,Standard Class
CA-2017-141733,RW-19540,5/7/2017,5/11/2017,Standard Class
US-2015-111927,LS-17230,11/14/2015,11/19/2015,Standard Class
CA-2014-105984,MY-18295,11/24/2014,11/24/2014,Same Day
CA-2014-100363,JM-15655,4/8/2014,4/15/2014,Standard Class
CA-2014-126760,KM-16720,7/26/2014,8/2/2014,Standard Class
US-2014-109162,KE-16420,6/8/2014,6/12/2014,Standard Class
CA-2014-101931,TS-21370,10/28/2014,10/31/2014,First Class
CA-2017-129000,SZ-20035,11/25/2017,11/27/2017,Second Class
CA-2017-161053,JE-15745,9/22/2017,9/23/2017,First Class
CA-2015-142377,MS-17980,12/4/2015,12/9/2015,Standard Class
CA-2015-127593,DH-13675,9/21/2015,9/21/2015,Same Day
CA-2017-130526,GT-14755,11/26/2017,11/29/2017,First Class
US-2017-131849,GH-14410,6/6/2017,6/10/2017,Standard Class
US-2017-105389,DM-13015,10/23/2017,10/28/2017,Second Class
CA-2014-140816,TC-21295,12/20/2014,12/20/2014,Same Day
CA-2017-154039,JK-16120,2/17/2017,2/22/2017,Standard Class
CA-2014-135755,NC-18415,5/3/2014,5/10/2014,Standard Class
CA-2017-123246,AJ-10960,10/17/2017,10/19/2017,Second Class
CA-2015-157133,LC-16885,11/28/2015,12/3/2015,Standard Class
CA-2014-124709,GW-14605,7/27/2014,7/29/2014,Second Class
CA-2017-146360,SC-20305,4/23/2017,4/25/2017,Second Class
CA-2015-132486,JF-15355,10/23/2015,10/27/2015,Second Class
CA-2016-136231,DM-13015,9/5/2016,9/7/2016,Second Class
CA-2016-140641,EP-13915,10/28/2016,11/2/2016,Standard Class
CA-2014-151001,JG-15805,4/5/2014,4/7/2014,First Class
CA-2015-129896,PF-19120,6/15/2015,6/20/2015,Standard Class
CA-2014-152849,DW-13195,7/5/2014,7/12/2014,Standard Class
US-2017-127341,CK-12595,1/29/2017,2/2/2017,Standard Class
CA-2016-167759,CC-12670,3/3/2016,3/8/2016,Second Class
CA-2014-100895,SV-20785,6/2/2014,6/6/2014,Standard Class
US-2016-163881,SP-20860,11/24/2016,11/30/2016,Standard Class
US-2016-144547,MS-17770,11/10/2016,11/14/2016,Standard Class
US-2014-112200,TC-21475,11/22/2014,11/28/2014,Standard Class
CA-2017-110212,SJ-20125,5/1/2017,5/5/2017,Standard Class
CA-2017-134285,DS-13180,12/7/2017,12/12/2017,Standard Class
CA-2017-102267,SC-20800,11/30/2017,12/4/2017,Standard Class
CA-2017-157980,SH-20395,12/7/2017,12/9/2017,First Class
CA-2015-121097,SF-20965,1/3/2015,1/8/2015,Standard Class
CA-2015-151043,MG-17680,11/14/2015,11/20/2015,Standard Class
US-2015-119312,CS-12400,10/2/2015,10/7/2015,Second Class
CA-2015-167010,VT-21700,4/5/2015,4/10/2015,Standard Class
CA-2017-126788,AB-10105,6/5/2017,6/6/2017,First Class
CA-2017-148068,MM-18280,9/18/2017,9/25/2017,Standard Class
US-2017-142573,ML-17410,7/18/2017,7/23/2017,Standard Class
US-2015-148817,KD-16495,12/1/2015,12/7/2015,Standard Class
CA-2016-110044,RF-19735,6/28/2016,7/2/2016,Second Class
CA-2017-146920,SC-20305,8/28/2017,9/1/2017,Standard Class
CA-2014-103940,BN-11515,9/17/2014,9/21/2014,Standard Class
CA-2016-162082,JS-15880,3/14/2016,3/17/2016,First Class
CA-2016-132094,VG-21805,8/26/2016,9/2/2016,Standard Class
CA-2017-123001,AW-10840,9/2/2017,9/8/2017,Standard Class
CA-2015-118955,LS-17230,6/16/2015,6/20/2015,Standard Class
US-2016-143448,MH-17455,12/10/2016,12/10/2016,Same Day
CA-2017-117863,TS-21340,5/18/2017,5/23/2017,Standard Class
CA-2017-160458,EH-13945,5/27/2017,5/29/2017,Second Class
US-2016-142685,MG-17695,6/23/2016,6/30/2016,Standard Class
CA-2016-133144,DO-13435,5/16/2016,5/21/2016,Second Class
CA-2017-167871,AF-10870,11/18/2017,11/23/2017,Standard Class
CA-2016-119963,SN-20710,11/18/2016,11/22/2016,Standard Class
CA-2014-121167,MO-17500,11/28/2014,11/30/2014,Second Class
US-2016-151862,ON-18715,3/1/2016,3/8/2016,Standard Class
CA-2017-152961,SC-20095,1/15/2017,1/19/2017,Standard Class
CA-2014-133228,MS-17710,4/4/2014,4/9/2014,Standard Class
CA-2016-114951,DN-13690,6/26/2016,7/3/2016,Standard Class
CA-2016-156573,RB-19360,5/29/2016,6/2/2016,Standard Class
CA-2015-113901,NH-18610,10/19/2015,10/24/2015,Standard Class
CA-2017-134838,ED-13885,2/19/2017,2/20/2017,First Class
CA-2016-120257,PW-19240,9/22/2016,9/28/2016,Standard Class
CA-2014-164910,DM-13345,11/12/2014,11/17/2014,Second Class
CA-2016-149902,DW-13540,4/1/2016,4/6/2016,Standard Class
CA-2016-146010,EH-14125,5/20/2016,5/23/2016,First Class
US-2015-163685,KE-16420,6/1/2015,6/5/2015,Standard Class
CA-2014-135090,SP-20920,11/22/2014,11/26/2014,Standard Class
CA-2015-132374,PS-19045,2/22/2015,2/24/2015,Second Class
CA-2016-167556,JM-15250,3/29/2016,4/2/2016,Standard Class
US-2016-116400,EB-13930,10/22/2016,10/24/2016,First Class
CA-2017-101308,FG-14260,10/2/2017,10/7/2017,Standard Class
CA-2014-114517,TH-21235,12/23/2014,12/27/2014,Standard Class
CA-2017-119564,PL-18925,12/15/2017,12/20/2017,Standard Class
CA-2016-135265,CC-12370,7/7/2016,7/9/2016,Second Class
CA-2016-108735,JM-15535,4/17/2016,4/21/2016,Standard Class
CA-2017-112333,KF-16285,4/8/2017,4/14/2017,Standard Class
US-2016-159415,CS-12175,4/17/2016,4/22/2016,Standard Class
CA-2014-122588,AR-10540,11/25/2014,11/27/2014,Second Class
CA-2014-137589,MS-17770,11/3/2014,11/8/2014,Standard Class
CA-2015-161998,DB-13120,5/1/2015,5/5/2015,Standard Class
CA-2015-105627,DK-12895,3/8/2015,3/12/2015,Standard Class
US-2015-149629,MP-17965,7/17/2015,7/20/2015,Second Class
CA-2014-116834,Dp-13240,10/11/2014,10/16/2014,Standard Class
CA-2016-145730,CC-12220,3/3/2016,3/8/2016,Standard Class
US-2015-168732,KM-16660,12/10/2015,12/16/2015,Standard Class
CA-2015-107468,MK-17905,12/18/2015,12/22/2015,Standard Class
CA-2017-144463,SC-20725,1/1/2017,1/5/2017,Standard Class
CA-2017-100811,CC-12475,11/21/2017,11/24/2017,First Class
CA-2015-153612,BT-11305,12/22/2015,12/27/2015,Standard Class
CA-2015-165624,FH-14350,8/23/2015,8/28/2015,Standard Class
CA-2014-154963,AA-10645,6/22/2014,6/27/2014,Standard Class
CA-2017-130764,JO-15145,10/27/2017,10/28/2017,First Class
CA-2017-139311,SF-20965,8/11/2017,8/13/2017,First Class
CA-2017-124296,CS-12355,12/24/2017,12/28/2017,Standard Class
CA-2016-169957,SN-20710,9/26/2016,9/30/2016,Standard Class
US-2016-108777,JM-15655,12/12/2016,12/12/2016,Same Day
CA-2015-148859,FH-14350,12/28/2015,1/1/2016,Standard Class
CA-2014-110786,AJ-10795,12/29/2014,1/2/2015,Standard Class
CA-2015-137750,JF-15565,6/25/2015,6/30/2015,Standard Class
CA-2015-136378,CS-11845,4/2/2015,4/7/2015,Standard Class
CA-2017-100356,SP-20920,10/21/2017,10/25/2017,Standard Class
US-2015-166520,KE-16420,7/16/2015,7/19/2015,First Class
CA-2017-136350,GA-14515,6/24/2017,6/26/2017,Second Class
CA-2014-122931,SM-20950,9/29/2014,10/3/2014,Standard Class
CA-2014-163034,DK-12985,11/24/2014,11/28/2014,Standard Class
CA-2015-124058,LC-16885,11/20/2015,11/24/2015,Standard Class
CA-2016-129196,XP-21865,11/1/2016,11/7/2016,Standard Class
US-2015-138716,CS-11845,9/17/2015,9/20/2015,First Class
US-2016-122182,BD-11770,3/10/2016,3/14/2016,Standard Class
US-2014-130358,DL-13330,6/23/2014,6/26/2014,First Class
CA-2014-102673,KH-16630,11/1/2014,11/5/2014,Standard Class
CA-2016-145303,TP-21415,8/28/2016,8/31/2016,First Class
CA-2015-156104,NP-18685,12/6/2015,12/8/2015,Second Class
US-2015-164308,SC-20680,9/24/2015,9/27/2015,First Class
CA-2017-108112,DK-12895,11/15/2017,11/20/2017,Standard Class
CA-2015-100685,SM-20950,12/19/2015,12/21/2015,Second Class
CA-2015-165414,LS-17245,12/21/2015,12/24/2015,First Class
CA-2016-140417,KE-16420,9/25/2016,9/29/2016,Standard Class
US-2017-151316,MC-17635,6/24/2017,6/30/2017,Standard Class
CA-2017-163692,Dp-13240,9/7/2017,9/9/2017,First Class
CA-2016-111913,LC-16930,8/4/2016,8/6/2016,Second Class
US-2014-156559,LH-16900,8/19/2014,8/26/2014,Standard Class
CA-2016-161473,TB-21175,4/1/2016,4/5/2016,Standard Class
CA-2017-166576,JM-15865,5/16/2017,5/18/2017,First Class
CA-2015-102491,KW-16435,8/24/2015,8/28/2015,Standard Class
CA-2014-116904,SC-20095,9/23/2014,9/28/2014,Standard Class
US-2017-102288,ZC-21910,6/19/2017,6/23/2017,Standard Class
CA-2017-137456,RB-19465,12/21/2017,12/21/2017,Same Day
US-2017-155999,JK-15370,8/7/2017,8/13/2017,Standard Class
US-2016-148334,DD-13570,8/22/2016,8/26/2016,Standard Class
CA-2015-105599,MC-17275,9/7/2015,9/7/2015,Same Day
CA-2015-153717,DL-13495,12/25/2015,1/1/2016,Standard Class
CA-2015-116687,NC-18625,5/2/2015,5/7/2015,Standard Class
CA-2016-163573,AC-10450,11/24/2016,11/27/2016,First Class
CA-2015-153416,TS-21340,11/24/2015,11/29/2015,Standard Class
CA-2017-117394,MM-17920,9/4/2017,9/10/2017,Standard Class
CA-2017-133823,LP-17080,5/11/2017,5/12/2017,Same Day
